id_solicitante,inadimplente
20001,0
20002,1
20003,0
20004,1
20005,0
20006,1
20007,0
20008,1
20009,0
20010,1
20011,0
20012,1
20013,0
20014,1
20015,0
20016,1
20017,0
20018,1
20019,0
20020,1
20021,0
20022,1
20023,0
20024,1
20025,0
20026,1
20027,0
20028,1
20029,0
20030,1
20031,0
20032,1
20033,0
20034,1
20035,0
20036,1
20037,0
20038,1
20039,0
20040,1
20041,0
20042,1
20043,0
20044,1
20045,0
20046,1
20047,0
20048,1
20049,0
20050,1
20051,0
20052,1
20053,0
20054,1
20055,0
20056,1
20057,0
20058,1
20059,0
20060,1
20061,0
20062,1
20063,0
20064,1
20065,0
20066,1
20067,0
20068,1
20069,0
20070,1
20071,0
20072,1
20073,0
20074,1
20075,0
20076,1
20077,0
20078,1
20079,0
20080,1
20081,0
20082,1
20083,0
20084,1
20085,0
20086,1
20087,0
20088,1
20089,0
20090,1
20091,0
20092,1
20093,0
20094,1
20095,0
20096,1
20097,0
20098,1
20099,0
20100,1
20101,0
20102,1
20103,0
20104,1
20105,0
20106,1
20107,0
20108,1
20109,0
20110,1
20111,0
20112,1
20113,0
20114,1
20115,0
20116,1
20117,0
20118,1
20119,0
20120,1
20121,0
20122,1
20123,0
20124,1
20125,0
20126,1
20127,0
20128,1
20129,0
20130,1
20131,0
20132,1
20133,0
20134,1
20135,0
20136,1
20137,0
20138,1
20139,0
20140,1
20141,0
20142,1
20143,0
20144,1
20145,0
20146,1
20147,0
20148,1
20149,0
20150,1
20151,0
20152,1
20153,0
20154,1
20155,0
20156,1
20157,0
20158,1
20159,0
20160,1
20161,0
20162,1
20163,0
20164,1
20165,0
20166,1
20167,0
20168,1
20169,0
20170,1
20171,0
20172,1
20173,0
20174,1
20175,0
20176,1
20177,0
20178,1
20179,0
20180,1
20181,0
20182,1
20183,0
20184,1
20185,0
20186,1
20187,0
20188,1
20189,0
20190,1
20191,0
20192,1
20193,0
20194,1
20195,0
20196,1
20197,0
20198,1
20199,0
20200,1
20201,0
20202,1
20203,0
20204,1
20205,0
20206,1
20207,0
20208,1
20209,0
20210,1
20211,0
20212,1
20213,0
20214,1
20215,0
20216,1
20217,0
20218,1
20219,0
20220,1
20221,0
20222,1
20223,0
20224,1
20225,0
20226,1
20227,0
20228,1
20229,0
20230,1
20231,0
20232,1
20233,0
20234,1
20235,0
20236,1
20237,0
20238,1
20239,0
20240,1
20241,0
20242,1
20243,0
20244,1
20245,0
20246,1
20247,0
20248,1
20249,0
20250,1
20251,0
20252,1
20253,0
20254,1
20255,0
20256,1
20257,0
20258,1
20259,0
20260,1
20261,0
20262,1
20263,0
20264,1
20265,0
20266,1
20267,0
20268,1
20269,0
20270,1
20271,0
20272,1
20273,0
20274,1
20275,0
20276,1
20277,0
20278,1
20279,0
20280,1
20281,0
20282,1
20283,0
20284,1
20285,0
20286,1
20287,0
20288,1
20289,0
20290,1
20291,0
20292,1
20293,0
20294,1
20295,0
20296,1
20297,0
20298,1
20299,0
20300,1
20301,0
20302,1
20303,0
20304,1
20305,0
20306,1
20307,0
20308,1
20309,0
20310,1
20311,0
20312,1
20313,0
20314,1
20315,0
20316,1
20317,0
20318,1
20319,0
20320,1
20321,0
20322,1
20323,0
20324,1
20325,0
20326,1
20327,0
20328,1
20329,0
20330,1
20331,0
20332,1
20333,0
20334,1
20335,0
20336,1
20337,0
20338,1
20339,0
20340,1
20341,0
20342,1
20343,0
20344,1
20345,0
20346,1
20347,0
20348,1
20349,0
20350,1
20351,0
20352,1
20353,0
20354,1
20355,0
20356,1
20357,0
20358,1
20359,0
20360,1
20361,0
20362,1
20363,0
20364,1
20365,0
20366,1
20367,0
20368,1
20369,0
20370,1
20371,0
20372,1
20373,0
20374,1
20375,0
20376,1
20377,0
20378,1
20379,0
20380,1
20381,0
20382,1
20383,0
20384,1
20385,0
20386,1
20387,0
20388,1
20389,0
20390,1
20391,0
20392,1
20393,0
20394,1
20395,0
20396,1
20397,0
20398,1
20399,0
20400,1
20401,0
20402,1
20403,0
20404,1
20405,0
20406,1
20407,0
20408,1
20409,0
20410,1
20411,0
20412,1
20413,0
20414,1
20415,0
20416,1
20417,0
20418,1
20419,0
20420,1
20421,0
20422,1
20423,0
20424,1
20425,0
20426,1
20427,0
20428,1
20429,0
20430,1
20431,0
20432,1
20433,0
20434,1
20435,0
20436,1
20437,0
20438,1
20439,0
20440,1
20441,0
20442,1
20443,0
20444,1
20445,0
20446,1
20447,0
20448,1
20449,0
20450,1
20451,0
20452,1
20453,0
20454,1
20455,0
20456,1
20457,0
20458,1
20459,0
20460,1
20461,0
20462,1
20463,0
20464,1
20465,0
20466,1
20467,0
20468,1
20469,0
20470,1
20471,0
20472,1
20473,0
20474,1
20475,0
20476,1
20477,0
20478,1
20479,0
20480,1
20481,0
20482,1
20483,0
20484,1
20485,0
20486,1
20487,0
20488,1
20489,0
20490,1
20491,0
20492,1
20493,0
20494,1
20495,0
20496,1
20497,0
20498,1
20499,0
20500,1
20501,0
20502,1
20503,0
20504,1
20505,0
20506,1
20507,0
20508,1
20509,0
20510,1
20511,0
20512,1
20513,0
20514,1
20515,0
20516,1
20517,0
20518,1
20519,0
20520,1
20521,0
20522,1
20523,0
20524,1
20525,0
20526,1
20527,0
20528,1
20529,0
20530,1
20531,0
20532,1
20533,0
20534,1
20535,0
20536,1
20537,0
20538,1
20539,0
20540,1
20541,0
20542,1
20543,0
20544,1
20545,0
20546,1
20547,0
20548,1
20549,0
20550,1
20551,0
20552,1
20553,0
20554,1
20555,0
20556,1
20557,0
20558,1
20559,0
20560,1
20561,0
20562,1
20563,0
20564,1
20565,0
20566,1
20567,0
20568,1
20569,0
20570,1
20571,0
20572,1
20573,0
20574,1
20575,0
20576,1
20577,0
20578,1
20579,0
20580,1
20581,0
20582,1
20583,0
20584,1
20585,0
20586,1
20587,0
20588,1
20589,0
20590,1
20591,0
20592,1
20593,0
20594,1
20595,0
20596,1
20597,0
20598,1
20599,0
20600,1
20601,0
20602,1
20603,0
20604,1
20605,0
20606,1
20607,0
20608,1
20609,0
20610,1
20611,0
20612,1
20613,0
20614,1
20615,0
20616,1
20617,0
20618,1
20619,0
20620,1
20621,0
20622,1
20623,0
20624,1
20625,0
20626,1
20627,0
20628,1
20629,0
20630,1
20631,0
20632,1
20633,0
20634,1
20635,0
20636,1
20637,0
20638,1
20639,0
20640,1
20641,0
20642,1
20643,0
20644,1
20645,0
20646,1
20647,0
20648,1
20649,0
20650,1
20651,0
20652,1
20653,0
20654,1
20655,0
20656,1
20657,0
20658,1
20659,0
20660,1
20661,0
20662,1
20663,0
20664,1
20665,0
20666,1
20667,0
20668,1
20669,0
20670,1
20671,0
20672,1
20673,0
20674,1
20675,0
20676,1
20677,0
20678,1
20679,0
20680,1
20681,0
20682,1
20683,0
20684,1
20685,0
20686,1
20687,0
20688,1
20689,0
20690,1
20691,0
20692,1
20693,0
20694,1
20695,0
20696,1
20697,0
20698,1
20699,0
20700,1
20701,0
20702,1
20703,0
20704,1
20705,0
20706,1
20707,0
20708,1
20709,0
20710,1
20711,0
20712,1
20713,0
20714,1
20715,0
20716,1
20717,0
20718,1
20719,0
20720,1
20721,0
20722,1
20723,0
20724,1
20725,0
20726,1
20727,0
20728,1
20729,0
20730,1
20731,0
20732,1
20733,0
20734,1
20735,0
20736,1
20737,0
20738,1
20739,0
20740,1
20741,0
20742,1
20743,0
20744,1
20745,0
20746,1
20747,0
20748,1
20749,0
20750,1
20751,0
20752,1
20753,0
20754,1
20755,0
20756,1
20757,0
20758,1
20759,0
20760,1
20761,0
20762,1
20763,0
20764,1
20765,0
20766,1
20767,0
20768,1
20769,0
20770,1
20771,0
20772,1
20773,0
20774,1
20775,0
20776,1
20777,0
20778,1
20779,0
20780,1
20781,0
20782,1
20783,0
20784,1
20785,0
20786,1
20787,0
20788,1
20789,0
20790,1
20791,0
20792,1
20793,0
20794,1
20795,0
20796,1
20797,0
20798,1
20799,0
20800,1
20801,0
20802,1
20803,0
20804,1
20805,0
20806,1
20807,0
20808,1
20809,0
20810,1
20811,0
20812,1
20813,0
20814,1
20815,0
20816,1
20817,0
20818,1
20819,0
20820,1
20821,0
20822,1
20823,0
20824,1
20825,0
20826,1
20827,0
20828,1
20829,0
20830,1
20831,0
20832,1
20833,0
20834,1
20835,0
20836,1
20837,0
20838,1
20839,0
20840,1
20841,0
20842,1
20843,0
20844,1
20845,0
20846,1
20847,0
20848,1
20849,0
20850,1
20851,0
20852,1
20853,0
20854,1
20855,0
20856,1
20857,0
20858,1
20859,0
20860,1
20861,0
20862,1
20863,0
20864,1
20865,0
20866,1
20867,0
20868,1
20869,0
20870,1
20871,0
20872,1
20873,0
20874,1
20875,0
20876,1
20877,0
20878,1
20879,0
20880,1
20881,0
20882,1
20883,0
20884,1
20885,0
20886,1
20887,0
20888,1
20889,0
20890,1
20891,0
20892,1
20893,0
20894,1
20895,0
20896,1
20897,0
20898,1
20899,0
20900,1
20901,0
20902,1
20903,0
20904,1
20905,0
20906,1
20907,0
20908,1
20909,0
20910,1
20911,0
20912,1
20913,0
20914,1
20915,0
20916,1
20917,0
20918,1
20919,0
20920,1
20921,0
20922,1
20923,0
20924,1
20925,0
20926,1
20927,0
20928,1
20929,0
20930,1
20931,0
20932,1
20933,0
20934,1
20935,0
20936,1
20937,0
20938,1
20939,0
20940,1
20941,0
20942,1
20943,0
20944,1
20945,0
20946,1
20947,0
20948,1
20949,0
20950,1
20951,0
20952,1
20953,0
20954,1
20955,0
20956,1
20957,0
20958,1
20959,0
20960,1
20961,0
20962,1
20963,0
20964,1
20965,0
20966,1
20967,0
20968,1
20969,0
20970,1
20971,0
20972,1
20973,0
20974,1
20975,0
20976,1
20977,0
20978,1
20979,0
20980,1
20981,0
20982,1
20983,0
20984,1
20985,0
20986,1
20987,0
20988,1
20989,0
20990,1
20991,0
20992,1
20993,0
20994,1
20995,0
20996,1
20997,0
20998,1
20999,0
21000,1
21001,0
21002,1
21003,0
21004,1
21005,0
21006,1
21007,0
21008,1
21009,0
21010,1
21011,0
21012,1
21013,0
21014,1
21015,0
21016,1
21017,0
21018,1
21019,0
21020,1
21021,0
21022,1
21023,0
21024,1
21025,0
21026,1
21027,0
21028,1
21029,0
21030,1
21031,0
21032,1
21033,0
21034,1
21035,0
21036,1
21037,0
21038,1
21039,0
21040,1
21041,0
21042,1
21043,0
21044,1
21045,0
21046,1
21047,0
21048,1
21049,0
21050,1
21051,0
21052,1
21053,0
21054,1
21055,0
21056,1
21057,0
21058,1
21059,0
21060,1
21061,0
21062,1
21063,0
21064,1
21065,0
21066,1
21067,0
21068,1
21069,0
21070,1
21071,0
21072,1
21073,0
21074,1
21075,0
21076,1
21077,0
21078,1
21079,0
21080,1
21081,0
21082,1
21083,0
21084,1
21085,0
21086,1
21087,0
21088,1
21089,0
21090,1
21091,0
21092,1
21093,0
21094,1
21095,0
21096,1
21097,0
21098,1
21099,0
21100,1
21101,0
21102,1
21103,0
21104,1
21105,0
21106,1
21107,0
21108,1
21109,0
21110,1
21111,0
21112,1
21113,0
21114,1
21115,0
21116,1
21117,0
21118,1
21119,0
21120,1
21121,0
21122,1
21123,0
21124,1
21125,0
21126,1
21127,0
21128,1
21129,0
21130,1
21131,0
21132,1
21133,0
21134,1
21135,0
21136,1
21137,0
21138,1
21139,0
21140,1
21141,0
21142,1
21143,0
21144,1
21145,0
21146,1
21147,0
21148,1
21149,0
21150,1
21151,0
21152,1
21153,0
21154,1
21155,0
21156,1
21157,0
21158,1
21159,0
21160,1
21161,0
21162,1
21163,0
21164,1
21165,0
21166,1
21167,0
21168,1
21169,0
21170,1
21171,0
21172,1
21173,0
21174,1
21175,0
21176,1
21177,0
21178,1
21179,0
21180,1
21181,0
21182,1
21183,0
21184,1
21185,0
21186,1
21187,0
21188,1
21189,0
21190,1
21191,0
21192,1
21193,0
21194,1
21195,0
21196,1
21197,0
21198,1
21199,0
21200,1
21201,0
21202,1
21203,0
21204,1
21205,0
21206,1
21207,0
21208,1
21209,0
21210,1
21211,0
21212,1
21213,0
21214,1
21215,0
21216,1
21217,0
21218,1
21219,0
21220,1
21221,0
21222,1
21223,0
21224,1
21225,0
21226,1
21227,0
21228,1
21229,0
21230,1
21231,0
21232,1
21233,0
21234,1
21235,0
21236,1
21237,0
21238,1
21239,0
21240,1
21241,0
21242,1
21243,0
21244,1
21245,0
21246,1
21247,0
21248,1
21249,0
21250,1
21251,0
21252,1
21253,0
21254,1
21255,0
21256,1
21257,0
21258,1
21259,0
21260,1
21261,0
21262,1
21263,0
21264,1
21265,0
21266,1
21267,0
21268,1
21269,0
21270,1
21271,0
21272,1
21273,0
21274,1
21275,0
21276,1
21277,0
21278,1
21279,0
21280,1
21281,0
21282,1
21283,0
21284,1
21285,0
21286,1
21287,0
21288,1
21289,0
21290,1
21291,0
21292,1
21293,0
21294,1
21295,0
21296,1
21297,0
21298,1
21299,0
21300,1
21301,0
21302,1
21303,0
21304,1
21305,0
21306,1
21307,0
21308,1
21309,0
21310,1
21311,0
21312,1
21313,0
21314,1
21315,0
21316,1
21317,0
21318,1
21319,0
21320,1
21321,0
21322,1
21323,0
21324,1
21325,0
21326,1
21327,0
21328,1
21329,0
21330,1
21331,0
21332,1
21333,0
21334,1
21335,0
21336,1
21337,0
21338,1
21339,0
21340,1
21341,0
21342,1
21343,0
21344,1
21345,0
21346,1
21347,0
21348,1
21349,0
21350,1
21351,0
21352,1
21353,0
21354,1
21355,0
21356,1
21357,0
21358,1
21359,0
21360,1
21361,0
21362,1
21363,0
21364,1
21365,0
21366,1
21367,0
21368,1
21369,0
21370,1
21371,0
21372,1
21373,0
21374,1
21375,0
21376,1
21377,0
21378,1
21379,0
21380,1
21381,0
21382,1
21383,0
21384,1
21385,0
21386,1
21387,0
21388,1
21389,0
21390,1
21391,0
21392,1
21393,0
21394,1
21395,0
21396,1
21397,0
21398,1
21399,0
21400,1
21401,0
21402,1
21403,0
21404,1
21405,0
21406,1
21407,0
21408,1
21409,0
21410,1
21411,0
21412,1
21413,0
21414,1
21415,0
21416,1
21417,0
21418,1
21419,0
21420,1
21421,0
21422,1
21423,0
21424,1
21425,0
21426,1
21427,0
21428,1
21429,0
21430,1
21431,0
21432,1
21433,0
21434,1
21435,0
21436,1
21437,0
21438,1
21439,0
21440,1
21441,0
21442,1
21443,0
21444,1
21445,0
21446,1
21447,0
21448,1
21449,0
21450,1
21451,0
21452,1
21453,0
21454,1
21455,0
21456,1
21457,0
21458,1
21459,0
21460,1
21461,0
21462,1
21463,0
21464,1
21465,0
21466,1
21467,0
21468,1
21469,0
21470,1
21471,0
21472,1
21473,0
21474,1
21475,0
21476,1
21477,0
21478,1
21479,0
21480,1
21481,0
21482,1
21483,0
21484,1
21485,0
21486,1
21487,0
21488,1
21489,0
21490,1
21491,0
21492,1
21493,0
21494,1
21495,0
21496,1
21497,0
21498,1
21499,0
21500,1
21501,0
21502,1
21503,0
21504,1
21505,0
21506,1
21507,0
21508,1
21509,0
21510,1
21511,0
21512,1
21513,0
21514,1
21515,0
21516,1
21517,0
21518,1
21519,0
21520,1
21521,0
21522,1
21523,0
21524,1
21525,0
21526,1
21527,0
21528,1
21529,0
21530,1
21531,0
21532,1
21533,0
21534,1
21535,0
21536,1
21537,0
21538,1
21539,0
21540,1
21541,0
21542,1
21543,0
21544,1
21545,0
21546,1
21547,0
21548,1
21549,0
21550,1
21551,0
21552,1
21553,0
21554,1
21555,0
21556,1
21557,0
21558,1
21559,0
21560,1
21561,0
21562,1
21563,0
21564,1
21565,0
21566,1
21567,0
21568,1
21569,0
21570,1
21571,0
21572,1
21573,0
21574,1
21575,0
21576,1
21577,0
21578,1
21579,0
21580,1
21581,0
21582,1
21583,0
21584,1
21585,0
21586,1
21587,0
21588,1
21589,0
21590,1
21591,0
21592,1
21593,0
21594,1
21595,0
21596,1
21597,0
21598,1
21599,0
21600,1
21601,0
21602,1
21603,0
21604,1
21605,0
21606,1
21607,0
21608,1
21609,0
21610,1
21611,0
21612,1
21613,0
21614,1
21615,0
21616,1
21617,0
21618,1
21619,0
21620,1
21621,0
21622,1
21623,0
21624,1
21625,0
21626,1
21627,0
21628,1
21629,0
21630,1
21631,0
21632,1
21633,0
21634,1
21635,0
21636,1
21637,0
21638,1
21639,0
21640,1
21641,0
21642,1
21643,0
21644,1
21645,0
21646,1
21647,0
21648,1
21649,0
21650,1
21651,0
21652,1
21653,0
21654,1
21655,0
21656,1
21657,0
21658,1
21659,0
21660,1
21661,0
21662,1
21663,0
21664,1
21665,0
21666,1
21667,0
21668,1
21669,0
21670,1
21671,0
21672,1
21673,0
21674,1
21675,0
21676,1
21677,0
21678,1
21679,0
21680,1
21681,0
21682,1
21683,0
21684,1
21685,0
21686,1
21687,0
21688,1
21689,0
21690,1
21691,0
21692,1
21693,0
21694,1
21695,0
21696,1
21697,0
21698,1
21699,0
21700,1
21701,0
21702,1
21703,0
21704,1
21705,0
21706,1
21707,0
21708,1
21709,0
21710,1
21711,0
21712,1
21713,0
21714,1
21715,0
21716,1
21717,0
21718,1
21719,0
21720,1
21721,0
21722,1
21723,0
21724,1
21725,0
21726,1
21727,0
21728,1
21729,0
21730,1
21731,0
21732,1
21733,0
21734,1
21735,0
21736,1
21737,0
21738,1
21739,0
21740,1
21741,0
21742,1
21743,0
21744,1
21745,0
21746,1
21747,0
21748,1
21749,0
21750,1
21751,0
21752,1
21753,0
21754,1
21755,0
21756,1
21757,0
21758,1
21759,0
21760,1
21761,0
21762,1
21763,0
21764,1
21765,0
21766,1
21767,0
21768,1
21769,0
21770,1
21771,0
21772,1
21773,0
21774,1
21775,0
21776,1
21777,0
21778,1
21779,0
21780,1
21781,0
21782,1
21783,0
21784,1
21785,0
21786,1
21787,0
21788,1
21789,0
21790,1
21791,0
21792,1
21793,0
21794,1
21795,0
21796,1
21797,0
21798,1
21799,0
21800,1
21801,0
21802,1
21803,0
21804,1
21805,0
21806,1
21807,0
21808,1
21809,0
21810,1
21811,0
21812,1
21813,0
21814,1
21815,0
21816,1
21817,0
21818,1
21819,0
21820,1
21821,0
21822,1
21823,0
21824,1
21825,0
21826,1
21827,0
21828,1
21829,0
21830,1
21831,0
21832,1
21833,0
21834,1
21835,0
21836,1
21837,0
21838,1
21839,0
21840,1
21841,0
21842,1
21843,0
21844,1
21845,0
21846,1
21847,0
21848,1
21849,0
21850,1
21851,0
21852,1
21853,0
21854,1
21855,0
21856,1
21857,0
21858,1
21859,0
21860,1
21861,0
21862,1
21863,0
21864,1
21865,0
21866,1
21867,0
21868,1
21869,0
21870,1
21871,0
21872,1
21873,0
21874,1
21875,0
21876,1
21877,0
21878,1
21879,0
21880,1
21881,0
21882,1
21883,0
21884,1
21885,0
21886,1
21887,0
21888,1
21889,0
21890,1
21891,0
21892,1
21893,0
21894,1
21895,0
21896,1
21897,0
21898,1
21899,0
21900,1
21901,0
21902,1
21903,0
21904,1
21905,0
21906,1
21907,0
21908,1
21909,0
21910,1
21911,0
21912,1
21913,0
21914,1
21915,0
21916,1
21917,0
21918,1
21919,0
21920,1
21921,0
21922,1
21923,0
21924,1
21925,0
21926,1
21927,0
21928,1
21929,0
21930,1
21931,0
21932,1
21933,0
21934,1
21935,0
21936,1
21937,0
21938,1
21939,0
21940,1
21941,0
21942,1
21943,0
21944,1
21945,0
21946,1
21947,0
21948,1
21949,0
21950,1
21951,0
21952,1
21953,0
21954,1
21955,0
21956,1
21957,0
21958,1
21959,0
21960,1
21961,0
21962,1
21963,0
21964,1
21965,0
21966,1
21967,0
21968,1
21969,0
21970,1
21971,0
21972,1
21973,0
21974,1
21975,0
21976,1
21977,0
21978,1
21979,0
21980,1
21981,0
21982,1
21983,0
21984,1
21985,0
21986,1
21987,0
21988,1
21989,0
21990,1
21991,0
21992,1
21993,0
21994,1
21995,0
21996,1
21997,0
21998,1
21999,0
22000,1
22001,0
22002,1
22003,0
22004,1
22005,0
22006,1
22007,0
22008,1
22009,0
22010,1
22011,0
22012,1
22013,0
22014,1
22015,0
22016,1
22017,0
22018,1
22019,0
22020,1
22021,0
22022,1
22023,0
22024,1
22025,0
22026,1
22027,0
22028,1
22029,0
22030,1
22031,0
22032,1
22033,0
22034,1
22035,0
22036,1
22037,0
22038,1
22039,0
22040,1
22041,0
22042,1
22043,0
22044,1
22045,0
22046,1
22047,0
22048,1
22049,0
22050,1
22051,0
22052,1
22053,0
22054,1
22055,0
22056,1
22057,0
22058,1
22059,0
22060,1
22061,0
22062,1
22063,0
22064,1
22065,0
22066,1
22067,0
22068,1
22069,0
22070,1
22071,0
22072,1
22073,0
22074,1
22075,0
22076,1
22077,0
22078,1
22079,0
22080,1
22081,0
22082,1
22083,0
22084,1
22085,0
22086,1
22087,0
22088,1
22089,0
22090,1
22091,0
22092,1
22093,0
22094,1
22095,0
22096,1
22097,0
22098,1
22099,0
22100,1
22101,0
22102,1
22103,0
22104,1
22105,0
22106,1
22107,0
22108,1
22109,0
22110,1
22111,0
22112,1
22113,0
22114,1
22115,0
22116,1
22117,0
22118,1
22119,0
22120,1
22121,0
22122,1
22123,0
22124,1
22125,0
22126,1
22127,0
22128,1
22129,0
22130,1
22131,0
22132,1
22133,0
22134,1
22135,0
22136,1
22137,0
22138,1
22139,0
22140,1
22141,0
22142,1
22143,0
22144,1
22145,0
22146,1
22147,0
22148,1
22149,0
22150,1
22151,0
22152,1
22153,0
22154,1
22155,0
22156,1
22157,0
22158,1
22159,0
22160,1
22161,0
22162,1
22163,0
22164,1
22165,0
22166,1
22167,0
22168,1
22169,0
22170,1
22171,0
22172,1
22173,0
22174,1
22175,0
22176,1
22177,0
22178,1
22179,0
22180,1
22181,0
22182,1
22183,0
22184,1
22185,0
22186,1
22187,0
22188,1
22189,0
22190,1
22191,0
22192,1
22193,0
22194,1
22195,0
22196,1
22197,0
22198,1
22199,0
22200,1
22201,0
22202,1
22203,0
22204,1
22205,0
22206,1
22207,0
22208,1
22209,0
22210,1
22211,0
22212,1
22213,0
22214,1
22215,0
22216,1
22217,0
22218,1
22219,0
22220,1
22221,0
22222,1
22223,0
22224,1
22225,0
22226,1
22227,0
22228,1
22229,0
22230,1
22231,0
22232,1
22233,0
22234,1
22235,0
22236,1
22237,0
22238,1
22239,0
22240,1
22241,0
22242,1
22243,0
22244,1
22245,0
22246,1
22247,0
22248,1
22249,0
22250,1
22251,0
22252,1
22253,0
22254,1
22255,0
22256,1
22257,0
22258,1
22259,0
22260,1
22261,0
22262,1
22263,0
22264,1
22265,0
22266,1
22267,0
22268,1
22269,0
22270,1
22271,0
22272,1
22273,0
22274,1
22275,0
22276,1
22277,0
22278,1
22279,0
22280,1
22281,0
22282,1
22283,0
22284,1
22285,0
22286,1
22287,0
22288,1
22289,0
22290,1
22291,0
22292,1
22293,0
22294,1
22295,0
22296,1
22297,0
22298,1
22299,0
22300,1
22301,0
22302,1
22303,0
22304,1
22305,0
22306,1
22307,0
22308,1
22309,0
22310,1
22311,0
22312,1
22313,0
22314,1
22315,0
22316,1
22317,0
22318,1
22319,0
22320,1
22321,0
22322,1
22323,0
22324,1
22325,0
22326,1
22327,0
22328,1
22329,0
22330,1
22331,0
22332,1
22333,0
22334,1
22335,0
22336,1
22337,0
22338,1
22339,0
22340,1
22341,0
22342,1
22343,0
22344,1
22345,0
22346,1
22347,0
22348,1
22349,0
22350,1
22351,0
22352,1
22353,0
22354,1
22355,0
22356,1
22357,0
22358,1
22359,0
22360,1
22361,0
22362,1
22363,0
22364,1
22365,0
22366,1
22367,0
22368,1
22369,0
22370,1
22371,0
22372,1
22373,0
22374,1
22375,0
22376,1
22377,0
22378,1
22379,0
22380,1
22381,0
22382,1
22383,0
22384,1
22385,0
22386,1
22387,0
22388,1
22389,0
22390,1
22391,0
22392,1
22393,0
22394,1
22395,0
22396,1
22397,0
22398,1
22399,0
22400,1
22401,0
22402,1
22403,0
22404,1
22405,0
22406,1
22407,0
22408,1
22409,0
22410,1
22411,0
22412,1
22413,0
22414,1
22415,0
22416,1
22417,0
22418,1
22419,0
22420,1
22421,0
22422,1
22423,0
22424,1
22425,0
22426,1
22427,0
22428,1
22429,0
22430,1
22431,0
22432,1
22433,0
22434,1
22435,0
22436,1
22437,0
22438,1
22439,0
22440,1
22441,0
22442,1
22443,0
22444,1
22445,0
22446,1
22447,0
22448,1
22449,0
22450,1
22451,0
22452,1
22453,0
22454,1
22455,0
22456,1
22457,0
22458,1
22459,0
22460,1
22461,0
22462,1
22463,0
22464,1
22465,0
22466,1
22467,0
22468,1
22469,0
22470,1
22471,0
22472,1
22473,0
22474,1
22475,0
22476,1
22477,0
22478,1
22479,0
22480,1
22481,0
22482,1
22483,0
22484,1
22485,0
22486,1
22487,0
22488,1
22489,0
22490,1
22491,0
22492,1
22493,0
22494,1
22495,0
22496,1
22497,0
22498,1
